x,y,z
-34.58866882324219,-10.965972900390625,-27.421518325805664
-34.48801803588867,-10.946331977844238,-27.453096389770508
-34.38775634765625,-10.929286003112793,-27.481840133666992
-34.286956787109375,-10.915946006774902,-27.506433486938477
-34.18580627441406,-10.885072708129883,-27.550479888916016
-34.08633041381836,-10.852048873901367,-27.59662628173828
-33.99678039550781,-10.839339256286621,-27.623374938964844
-33.928321838378906,-10.890521049499512,-27.665117263793945
-33.86107635498047,-10.829245567321777,-27.644155502319336
-32.801513671875,-10.190287590026855,-28.31717872619629
-32.69977569580078,-10.140704154968262,-28.389554977416992
-32.75638961791992,-10.219486236572266,-28.426280975341797
-32.87127685546875,-10.319195747375488,-28.379905700683594
-32.90137481689453,-10.278298377990723,-28.180400848388672
-32.763771057128906,-10.094836235046387,-28.286046981811523
-32.845062255859375,-10.164501190185547,-28.199892044067383
-32.71113586425781,-10.262397766113281,-28.512670516967773
-32.68057632446289,-10.090521812438965,-28.37568473815918
-32.653839111328125,-10.108321189880371,-28.391220092773438
-32.61382293701172,-10.174592018127441,-28.457439422607422
-52.28809356689453,-11.904696464538574,-24.771663665771484
-52.338172912597656,-11.9225492477417,-24.817949295043945
-52.43528366088867,-11.887035369873047,-24.856063842773438
-52.19087219238281,-11.961156845092773,-24.718767166137695
-52.09241485595703,-12.008662223815918,-24.676057815551758
-51.99321746826172,-12.02863597869873,-24.66376495361328
-51.894248962402344,-12.050493240356445,-24.64937400817871
-51.79647445678711,-12.0881986618042,-24.617427825927734
-51.698211669921875,-12.144475936889648,-24.564834594726562
-51.601810455322266,-12.221417427062988,-24.489442825317383
-51.505210876464844,-12.297170639038086,-24.415334701538086
-51.40687561035156,-12.352682113647461,-24.36368751525879
-51.30939483642578,-12.399887084960938,-24.321128845214844
-51.21086502075195,-12.432337760925293,-24.294967651367188
-51.111270904541016,-12.449417114257812,-24.285911560058594
-51.01093292236328,-12.46877670288086,-24.272390365600586
-50.91170120239258,-12.495779037475586,-24.257898330688477
-50.77956771850586,-12.475663185119629,-24.234554290771484
-50.82738494873047,-12.528177261352539,-24.249258041381836
-49.110557556152344,-12.451423645019531,-24.480730056762695
-49.011138916015625,-12.462642669677734,-24.478008270263672
-48.9110107421875,-12.461342811584473,-24.4893798828125
-48.81096267700195,-12.467985153198242,-24.491939544677734
-48.71227264404297,-12.491874694824219,-24.475292205810547
-48.61344909667969,-12.514582633972168,-24.459922790527344
-48.513671875,-12.530573844909668,-24.452116012573242
-48.414825439453125,-12.545941352844238,-24.444759368896484
-48.31537628173828,-12.556727409362793,-24.442686080932617
-48.215187072753906,-12.562346458435059,-24.446372985839844
-48.11497497558594,-12.567802429199219,-24.45020866394043
-48.01559829711914,-12.571969032287598,-24.455419540405273
-47.91547775268555,-12.570708274841309,-24.466567993164062
-47.81598663330078,-12.57401180267334,-24.472755432128906
-47.71567916870117,-12.586159706115723,-24.46918487548828
-47.6168327331543,-12.601322174072266,-24.462200164794922
-47.517032623291016,-12.61715316772461,-24.454545974731445
-47.41758346557617,-12.620759963989258,-24.4603328704834
-47.31691360473633,-12.615540504455566,-24.476064682006836
-47.217288970947266,-12.61048412322998,-24.491392135620117
-47.11665344238281,-12.605500221252441,-24.506845474243164
-47.01726531982422,-12.609572410583496,-24.512083053588867
-46.91763687133789,-12.619271278381348,-24.511259078979492
-46.81728744506836,-12.631114959716797,-24.508085250854492
-46.717647552490234,-12.64072036743164,-24.507291793823242
-46.6188850402832,-12.64932918548584,-24.507465362548828
-46.51839065551758,-12.659897804260254,-24.505599975585938
-46.419124603271484,-12.664852142333984,-24.50995635986328
-46.31884765625,-12.669843673706055,-24.514345169067383
-46.21977615356445,-12.67618465423584,-24.517051696777344
-46.119529724121094,-12.681406021118164,-24.521167755126953
-46.0198974609375,-12.683694839477539,-24.52848243713379
-45.91949462890625,-12.673015594482422,-24.55011749267578
-45.81863021850586,-12.658971786499023,-24.575542449951172
-45.71875762939453,-12.65237045288086,-24.592668533325195
-45.61856460571289,-12.650585174560547,-24.6044921875
-45.51786422729492,-12.652288436889648,-24.612537384033203
-45.41794967651367,-12.652535438537598,-24.622106552124023
-45.31773376464844,-12.643430709838867,-24.642040252685547
-45.21790313720703,-12.636899948120117,-24.659042358398438
-45.11751937866211,-12.633721351623535,-24.67251968383789
-45.01751708984375,-12.633341789245605,-24.682790756225586
-44.917755126953125,-12.642064094543457,-24.682870864868164
-44.81720733642578,-12.637706756591797,-24.697622299194336
-44.71639633178711,-12.624059677124023,-24.722618103027344
-44.615928649902344,-12.612916946411133,-24.744808197021484
-44.51576232910156,-12.611312866210938,-24.756576538085938
-44.415897369384766,-12.604780197143555,-24.773584365844727
-44.31535720825195,-12.593077659606934,-24.796348571777344
-44.21493148803711,-12.582239151000977,-24.818138122558594
-44.114402770996094,-12.5708646774292,-24.84060287475586
-44.01433563232422,-12.56998348236084,-24.852371215820312
-43.913455963134766,-12.570358276367188,-24.863710403442383
-43.8114128112793,-12.562579154968262,-24.87970733642578
-43.71266174316406,-12.542214393615723,-24.89736557006836
-43.572086334228516,-12.41203498840332,-24.860258102416992
-43.618160247802734,-12.516130447387695,-24.915842056274414
-42.792694091796875,-11.814140319824219,-25.84902572631836
-42.89725112915039,-11.81890869140625,-25.798095703125
-42.686790466308594,-11.815474510192871,-25.816301345825195
-42.584800720214844,-11.844730377197266,-25.79265594482422
-42.483116149902344,-11.868794441223145,-25.7766056060791
-42.383358001708984,-11.877543449401855,-25.77678108215332
-42.284671783447266,-11.886704444885254,-25.776382446289062
-42.184940338134766,-11.89565658569336,-25.776195526123047
-42.0848274230957,-11.90160083770752,-25.77957534790039
-41.98484802246094,-11.908768653869629,-25.781463623046875
-41.88560485839844,-11.913884162902832,-25.785669326782227
-41.78571319580078,-11.921656608581543,-25.78675651550293
-41.68583297729492,-11.922160148620605,-25.7961483001709
-41.58515548706055,-11.916852951049805,-25.811901092529297
-41.48495101928711,-11.914993286132812,-25.823848724365234
-41.385162353515625,-11.916162490844727,-25.832317352294922
-41.28539276123047,-11.917434692382812,-25.840761184692383
-41.18492889404297,-11.913702964782715,-25.85481071472168
-41.08421325683594,-11.900749206542969,-25.878978729248047
-40.9839973449707,-11.891643524169922,-25.898914337158203
-40.88372039794922,-11.889259338378906,-25.911535263061523
-40.7832145690918,-11.885198593139648,-25.92588996887207
-40.68329620361328,-11.878033638000488,-25.94359588623047
-40.58298873901367,-11.868048667907715,-25.964406967163086
-40.48260498046875,-11.857726097106934,-25.985841751098633
-40.38199234008789,-11.845532417297363,-26.009061813354492
-40.281883239746094,-11.836981773376465,-26.028417587280273
-40.181400299072266,-11.833088874816895,-26.042619705200195
-40.0810546875,-11.830205917358398,-26.05569839477539
-39.97995376586914,-11.814457893371582,-26.083066940307617
-39.87971878051758,-11.7904634475708,-26.119401931762695
-39.7778434753418,-11.769086837768555,-26.15308380126953
-39.677669525146484,-11.752901077270508,-26.18085289001465
-39.57695388793945,-11.739947319030762,-26.20502471923828
-39.47628402709961,-11.727323532104492,-26.22888946533203
-39.37598419189453,-11.710254669189453,-26.257537841796875
-39.27503204345703,-11.695590019226074,-26.28365707397461
-39.174095153808594,-11.681021690368652,-26.309751510620117
-39.073822021484375,-11.664114952087402,-26.33824920654297
-38.972904205322266,-11.649706840515137,-26.36419105529785
-38.8726692199707,-11.640246391296387,-26.38433074951172
-38.771636962890625,-11.62521743774414,-26.410978317260742
-38.67115783691406,-11.606595993041992,-26.44142723083496
-38.56946563720703,-11.579388618469238,-26.481544494628906
-38.46852493286133,-11.550063133239746,-26.523788452148438
-38.367332458496094,-11.533855438232422,-26.55171012878418
-38.267234802246094,-11.518027305603027,-26.578956604003906
-38.16681671142578,-11.50721549987793,-26.600841522216797
-38.066253662109375,-11.495613098144531,-26.62358283996582
-37.96607971191406,-11.4939546585083,-26.635160446166992
-37.86505889892578,-11.486170768737793,-26.653818130493164
-37.764461517333984,-11.474079132080078,-26.67700958251953
-37.664276123046875,-11.45782470703125,-26.70490074157715
-37.563419342041016,-11.436470985412598,-26.73843002319336
-37.46197509765625,-11.418217658996582,-26.768606185913086
-37.36165237426758,-11.400980949401855,-26.797409057617188
-37.26091384887695,-11.380480766296387,-26.8299617767334
-37.15996551513672,-11.358674049377441,-26.864042282104492
-37.059486389160156,-11.340044975280762,-26.894493103027344
-36.958534240722656,-11.325613975524902,-26.920339584350586
-36.85798263549805,-11.31384563446045,-26.9432315826416
-36.75751495361328,-11.302702903747559,-26.965417861938477
-36.6571044921875,-11.291951179504395,-26.987180709838867
-36.55601501464844,-11.283682823181152,-27.00629234313965
-36.45635986328125,-11.278629302978516,-27.021615982055664
-36.355735778808594,-11.258984565734863,-27.05319595336914
-36.25386047363281,-11.237608909606934,-27.086877822875977
-36.15358352661133,-11.228046417236328,-27.107362747192383
-36.05400848388672,-11.223380088806152,-27.122268676757812
-35.95354080200195,-11.212237358093262,-27.144454956054688
-35.852359771728516,-11.203274726867676,-27.164390563964844
-35.75213623046875,-11.19390869140625,-27.18450164794922
-35.651824951171875,-11.184109687805176,-27.20526123046875
-35.551475524902344,-11.173822402954102,-27.226472854614258
-35.45021438598633,-11.156889915466309,-27.255126953125
-35.349544525146484,-11.137115478515625,-27.286951065063477
-35.24873352050781,-11.123468399047852,-27.311946868896484
-35.148258209228516,-11.112257957458496,-27.33425521850586
-35.04802703857422,-11.103057861328125,-27.354217529296875
-34.948280334472656,-11.097146987915039,-27.37052345275879
-34.84776306152344,-11.085614204406738,-27.393136978149414
-34.746639251708984,-11.069698333740234,-27.42066192626953
-34.645904541015625,-11.049459457397461,-27.45303726196289
-34.54523849487305,-11.02949047088623,-27.48491668701172
-34.44358825683594,-11.009990692138672,-27.516498565673828
-34.34294128417969,-10.997528076171875,-27.540210723876953
-34.24281692504883,-10.98147201538086,-27.567733764648438
-34.14055633544922,-10.942779541015625,-27.620494842529297
-34.034912109375,-10.916247367858887,-27.65705108642578
-32.81294250488281,-10.305187225341797,-28.455324172973633
-32.86986541748047,-10.393549919128418,-28.481422424316406
-32.960540771484375,-10.507481575012207,-28.46772003173828
-52.2012939453125,-12.07603645324707,-24.84947395324707
-52.30082321166992,-12.000809669494629,-24.869522094726562
-52.1478157043457,-12.049307823181152,-24.754976272583008
-52.04938507080078,-12.089637756347656,-24.72012710571289
-51.950706481933594,-12.113595008850098,-24.70335578918457
-51.8515739440918,-12.141437530517578,-24.68238067626953
-51.7528076171875,-12.186674118041992,-24.642200469970703
-51.655765533447266,-12.25183391571045,-24.579858779907227
-51.55944061279297,-12.32194709777832,-24.511810302734375
-51.46186065673828,-12.383187294006348,-24.453826904296875
-51.36404037475586,-12.43530559539795,-24.40593147277832
-51.265743255615234,-12.476578712463379,-24.37008285522461
-51.16692352294922,-12.506669044494629,-24.346477508544922
-51.06746292114258,-12.532134056091309,-24.327646255493164
-50.96958923339844,-12.56193733215332,-24.305334091186523
-50.878944396972656,-12.606986045837402,-24.295974731445312
-49.310855865478516,-12.454355239868164,-24.457687377929688
-49.26673889160156,-12.520282745361328,-24.518558502197266
-49.36750793457031,-12.5336275100708,-24.49396514892578
-49.365074157714844,-12.43160343170166,-24.40858268737793
-49.16683578491211,-12.520597457885742,-24.528005599975586
-49.067848205566406,-12.534968376159668,-24.521873474121094
-48.96797180175781,-12.542862892150879,-24.523027420043945
-48.86730194091797,-12.537616729736328,-24.538663864135742
-48.767601013183594,-12.553935050964355,-24.530555725097656
-48.668392181396484,-12.574073791503906,-24.51811408996582
-48.5699577331543,-12.59243106842041,-24.507497787475586
-48.47018051147461,-12.608190536499023,-24.499967575073242
-48.371315002441406,-12.62342357635498,-24.492860794067383
-48.2709846496582,-12.635409355163574,-24.489439010620117
-48.17124557495117,-12.644081115722656,-24.489744186401367
-48.07194519042969,-12.648778915405273,-24.494281768798828
-47.97224426269531,-12.650574684143066,-24.50204849243164
-47.87205123901367,-12.648809432983398,-24.51396942138672
-47.77135467529297,-12.650752067565918,-24.521738052368164
-47.671993255615234,-12.662389755249023,-24.518688201904297
-47.572879791259766,-12.675811767578125,-24.513561248779297
-47.473724365234375,-12.688937187194824,-24.508831024169922
-47.37388229370117,-12.689716339111328,-24.51772689819336
-47.273765563964844,-12.688483238220215,-24.528974533081055
-47.173431396484375,-12.685673713684082,-24.54192352294922
-47.07301330566406,-12.682266235351562,-24.555675506591797
-46.97348403930664,-12.685314178466797,-24.56203842163086
-46.87395095825195,-12.695706367492676,-24.56039047241211
-46.773807525634766,-12.7087984085083,-24.555814743041992
-46.67435836791992,-12.719817161560059,-24.553464889526367
-46.57472610473633,-12.72948932647705,-24.55254364013672
-46.47480773925781,-12.737080574035645,-24.554100036621094
-46.37531280517578,-12.740358352661133,-24.560190200805664
-46.27549362182617,-12.74130630493164,-24.568933486938477
-46.175411224365234,-12.747479438781738,-24.572040557861328
-46.07615280151367,-12.752466201782227,-24.576181411743164
-45.975486755371094,-12.74748706817627,-24.59163475036621
-45.87443923950195,-12.73213005065918,-24.618581771850586
-45.77372360229492,-12.719182968139648,-24.64274787902832
-45.673606872558594,-12.717948913574219,-24.653995513916016
-45.57426452636719,-12.722344398498535,-24.6589298248291
-45.47475051879883,-12.725486755371094,-24.665266036987305
-45.37403106689453,-12.719877243041992,-24.681425094604492
-45.27360916137695,-12.709057807922363,-24.703311920166016
-45.17299270629883,-12.704208374023438,-24.718515396118164
-45.0732421875,-12.705873489379883,-24.726531982421875
-44.97365951538086,-12.708532333374023,-24.733322143554688
-44.872962951660156,-12.710234642028809,-24.74136734008789
-44.7730598449707,-12.703398704528809,-24.758771896362305
-44.67280578613281,-12.686419486999512,-24.787391662597656
-44.57199478149414,-12.680163383483887,-24.80415153503418
-44.472251892089844,-12.681663513183594,-24.81231689453125
-44.371578216552734,-12.676377296447754,-24.828170776367188
-44.2708854675293,-12.663591384887695,-24.85218620300293
-44.17045211791992,-12.652911186218262,-24.873828887939453
-44.07032775878906,-12.644266128540039,-24.893211364746094
-43.97017288208008,-12.64273452758789,-24.906314849853516
-43.869537353515625,-12.637724876403809,-24.922399520874023
-43.76875305175781,-12.624347686767578,-24.942529678344727
-43.668968200683594,-12.603816986083984,-24.963817596435547
-42.725120544433594,-11.857059478759766,-25.89349365234375
-42.78574752807617,-11.89948844909668,-25.941200256347656
-42.86029815673828,-11.884650230407715,-25.90095329284668
-42.63554382324219,-11.88090705871582,-25.87636947631836
-42.53761672973633,-11.91031265258789,-25.854480743408203
-42.43965148925781,-11.932084083557129,-25.84027671813965
-42.33979415893555,-11.940105438232422,-25.841188430786133
-42.2399787902832,-11.948225021362305,-25.842069625854492
-42.14064025878906,-11.960030555725098,-25.838863372802734
-42.040977478027344,-11.969474792480469,-25.838220596313477
-41.9411735534668,-11.977893829345703,-25.838703155517578
-41.841026306152344,-11.983842849731445,-25.842086791992188
-41.74171829223633,-11.9884672164917,-25.84674835205078
-41.6411247253418,-11.98377799987793,-25.86180305480957
-41.54056167602539,-11.979326248168945,-25.8765811920166
-41.440670013427734,-11.979735374450684,-25.886001586914062
-41.340641021728516,-11.97912883758545,-25.896547317504883
-41.240272521972656,-11.976090431213379,-25.90976905822754
-41.14049530029297,-11.969943046569824,-25.926349639892578
-41.0404052734375,-11.961533546447754,-25.945459365844727
-40.93966293334961,-11.955761909484863,-25.961763381958008
-40.839359283447266,-11.953182220458984,-25.974441528320312
-40.73905563354492,-11.94345760345459,-25.995075225830078
-40.6385498046875,-11.932012557983398,-26.01766586303711
-40.53851318359375,-11.923994064331055,-26.036348342895508
-40.43788146972656,-11.911665916442871,-26.059816360473633
-40.337581634521484,-11.901941299438477,-26.0804500579834
-40.236656188964844,-11.894850730895996,-26.098283767700195
-40.13639831542969,-11.892600059509277,-26.110654830932617
-40.03684997558594,-11.888102531433105,-26.125404357910156
-39.93564987182617,-11.871654510498047,-26.15360450744629
-39.83449172973633,-11.848331451416016,-26.189266204833984
-39.734031677246094,-11.829845428466797,-26.21946907043457
-39.63287353515625,-11.81389331817627,-26.24721336364746
-39.53240966796875,-11.795406341552734,-26.27741241455078
-39.431114196777344,-11.778244972229004,-26.306339263916016
-39.33097839355469,-11.762354850769043,-26.333711624145508
-39.230403900146484,-11.7504243850708,-26.35675048828125
-39.129756927490234,-11.737961769104004,-26.38046646118164
-39.02908706665039,-11.71818733215332,-26.412290573120117
-38.928565979003906,-11.706646919250488,-26.434904098510742
-38.8282356262207,-11.696494102478027,-26.45587158203125
-38.72722625732422,-11.681632995605469,-26.482362747192383
-38.62607955932617,-11.665555000305176,-26.510038375854492
-38.52516555786133,-11.629240989685059,-26.56009292602539
-38.42364501953125,-11.603052139282227,-26.599079132080078
-38.32268524169922,-11.588554382324219,-26.625049591064453
-38.22297668457031,-11.575528144836426,-26.64909553527832
-38.12220764160156,-11.562211036682129,-26.673784255981445
-38.02115249633789,-11.554170608520508,-26.69261932373047
-37.92143249511719,-11.548653602600098,-26.708498001098633
-37.8212776184082,-11.539780616760254,-26.728158950805664
-37.720638275146484,-11.527384757995605,-26.751747131347656
-37.61946105957031,-11.511077880859375,-26.77969741821289
-37.51887893676758,-11.491923332214355,-26.81082534790039
-37.417659759521484,-11.475319862365723,-26.839168548583984
-37.31724166870117,-11.457389831542969,-26.86879539489746
-37.2163200378418,-11.435550689697266,-26.902780532836914
-37.115325927734375,-11.413432121276855,-26.937259674072266
-37.01406478881836,-11.396499633789062,-26.965909957885742
-36.913414001464844,-11.384037971496582,-26.989625930786133
-36.81292724609375,-11.372965812683105,-27.011688232421875
-36.712623596191406,-11.363001823425293,-27.032602310180664
-36.61235427856445,-11.353273391723633,-27.05323600769043
-36.511863708496094,-11.349346160888672,-27.06734275817871
-36.41201400756836,-11.342674255371094,-27.0845947265625
-36.311363220214844,-11.323040962219238,-27.116172790527344
-36.2099723815918,-11.305179595947266,-27.145923614501953
-36.1097526550293,-11.2958402633667,-27.1661319732666
-36.009178161621094,-11.28414249420166,-27.18889808654785
-35.908626556396484,-11.272375106811523,-27.211788177490234
-35.80833435058594,-11.262483596801758,-27.232572555541992
-35.707496643066406,-11.256019592285156,-27.249704360961914
-35.60740280151367,-11.247603416442871,-27.268815994262695
-35.50657653808594,-11.234053611755371,-27.293781280517578
-35.4056510925293,-11.212215423583984,-27.3277645111084
-35.305335998535156,-11.195005416870117,-27.35666275024414
-35.20421600341797,-11.186500549316406,-27.376049041748047
-35.104190826416016,-11.178556442260742,-27.394607543945312
-35.00440216064453,-11.172341346740723,-27.41131019592285
-34.90351104736328,-11.165478706359863,-27.42886734008789
-34.802757263183594,-11.152469635009766,-27.45315933227539
-34.702049255371094,-11.13219928741455,-27.48543930053711
-34.601104736328125,-11.110424041748047,-27.519298553466797
-34.50031280517578,-11.089560508728027,-27.5523738861084
-34.399105072021484,-11.073019027709961,-27.58060073852539
-34.29944610595703,-11.060582160949707,-27.60416030883789
-34.197723388671875,-11.032953262329102,-27.644607543945312
-34.09568786621094,-11.003278732299805,-27.686582565307617
-33.993858337402344,-10.982382774353027,-27.711074829101562
-33.89394760131836,-10.982401847839355,-27.73579216003418
-33.82951736450195,-10.91252326965332,-27.7086238861084
-32.76797103881836,-10.342988014221191,-28.547414779663086
-32.61083984375,-10.245322227478027,-28.54132080078125
-32.66630172729492,-10.30833911895752,-28.595579147338867
-32.51011657714844,-10.232308387756348,-28.56561279296875
-32.56587219238281,-10.297683715820312,-28.6173095703125
-32.46561813354492,-10.288089752197266,-28.637697219848633
-32.481689453125,-10.20987606048584,-28.552061080932617
-32.51981735229492,-10.152325630187988,-28.459205627441406
-52.104434967041016,-12.135122299194336,-24.79383659362793
-52.00638198852539,-12.178179740905762,-24.755910873413086
-51.90687942504883,-12.203529357910156,-24.737741470336914
-51.764862060546875,-12.328166961669922,-24.743337631225586
-51.7099609375,-12.28372573852539,-24.668594360351562
-51.61273193359375,-12.347530364990234,-24.607681274414062
-51.51542663574219,-12.410542488098145,-24.547622680664062
-51.41748046875,-12.46173095703125,-24.500829696655273
-51.31980514526367,-12.50752067565918,-24.459819793701172
-51.22127151489258,-12.54708480834961,-24.425922393798828
-51.122745513916016,-12.579530715942383,-24.40007781982422
-51.02524948120117,-12.611835479736328,-24.37495994567871
-50.936771392822266,-12.643834114074707,-24.351730346679688
-50.87248611450195,-12.703227996826172,-24.379209518432617
-50.80670928955078,-12.646240234375,-24.29652214050293
-49.323482513427734,-12.599987983703613,-24.554189682006836
-49.423736572265625,-12.60958194732666,-24.53380012512207
-49.426673889160156,-12.502710342407227,-24.441558837890625
-49.22274398803711,-12.594476699829102,-24.570316314697266
-49.12333679199219,-12.605558395385742,-24.56784439086914
-49.02424621582031,-12.619140625,-24.562564849853516
-48.92430877685547,-12.619227409362793,-24.57228660583496
-48.82395553588867,-12.62366771697998,-24.577251434326172
-48.72457504272461,-12.64255428314209,-24.566211700439453
-48.62590408325195,-12.65896224975586,-24.55782699584961
-48.525630950927734,-12.67137336730957,-24.5540771484375
-48.42670822143555,-12.68618106842041,-24.547298431396484
-48.3275032043457,-12.69874382019043,-24.543148040771484
-48.227725982666016,-12.707351684570312,-24.543575286865234
-48.1277961730957,-12.714849472045898,-24.54515838623047
-48.027992248535156,-12.723268508911133,-24.545639038085938
-47.92848587036133,-12.72647762298584,-24.551855087280273
-47.82835388183594,-12.725150108337402,-24.563129425048828
-47.727787017822266,-12.728042602539062,-24.569894790649414
-47.628116607666016,-12.737419128417969,-24.569374084472656
-47.52901077270508,-12.75069522857666,-24.564495086669922
-47.42962646484375,-12.762177467346191,-24.561594009399414
-47.32911682128906,-12.765460014343262,-24.567934036254883
-47.229095458984375,-12.76491928100586,-24.578353881835938
-47.12969207763672,-12.761506080627441,-24.591856002807617
-47.02967071533203,-12.760965347290039,-24.602275848388672
-46.92901611328125,-12.763232231140137,-24.609743118286133
-46.82956314086914,-12.77418327331543,-24.607515335083008
-46.730552673339844,-12.788365364074707,-24.6014404296875
-46.631072998046875,-12.798914909362793,-24.599639892578125
-46.53083801269531,-12.804211616516113,-24.6036319732666
-46.43095779418945,-12.812098503112793,-24.604787826538086
-46.331478118896484,-12.81547737121582,-24.610849380493164
-46.23149108886719,-12.815192222595215,-24.621091842651367
-46.13099670410156,-12.81861686706543,-24.62718391418457
-46.031272888183594,-12.820250511169434,-24.635101318359375
-45.931671142578125,-12.815382957458496,-24.650375366210938
-45.83012771606445,-12.79641056060791,-24.68128204345703
-45.72972869873047,-12.785992622375488,-24.702739715576172
-45.6304931640625,-12.79114818572998,-24.706727981567383
-45.5307502746582,-12.800031661987305,-24.7066593170166
-45.430538177490234,-12.798105239868164,-24.718730926513672
-45.32966232299805,-12.7839937210083,-24.74427604675293
-45.229312896728516,-12.77370548248291,-24.76548957824707
-45.1289176940918,-12.770439147949219,-24.778989791870117
-45.028865814208984,-12.777073860168457,-24.78154754638672
-44.929264068603516,-12.779569625854492,-24.788488388061523
-44.8294677734375,-12.780673027038574,-24.797082901000977
-44.728904724121094,-12.768836975097656,-24.820096969604492
-44.62818908691406,-12.74873161315918,-24.852224349975586
-44.52827835083008,-12.748987197875977,-24.861793518066406
-44.42789077758789,-12.753190994262695,-24.867033004760742
-44.32798767089844,-12.746122360229492,-24.884714126586914
-44.2271842956543,-12.732548713684082,-24.90958023071289
-44.12725067138672,-12.725250244140625,-24.927534103393555
-44.02632141113281,-12.718132972717285,-24.94527244567871
-43.92634201049805,-12.710738182067871,-24.96398162841797
-43.82486343383789,-12.699652671813965,-24.985158920288086
-43.72398376464844,-12.685523986816406,-25.00914764404297
-43.56924819946289,-12.583715438842773,-24.986644744873047
-43.62131118774414,-12.66591739654541,-25.031543731689453
-43.52737808227539,-12.487833976745605,-24.930627822875977
-43.47209548950195,-12.55305290222168,-25.002891540527344
-43.51558303833008,-12.653205871582031,-25.059913635253906
-42.69224548339844,-11.923848152160645,-25.95332908630371
-42.59340286254883,-11.946609497070312,-25.93888282775879
-42.49388885498047,-11.971683502197266,-25.92047691345215
-42.39424133300781,-11.988605499267578,-25.911571502685547
-42.2952880859375,-11.995820999145508,-25.91339874267578
-42.19479751586914,-12.006416320800781,-25.911630630493164
-42.09553146362305,-12.018754959106445,-25.90775489807129
-41.9964485168457,-12.032404899597168,-25.902353286743164
-41.89699172973633,-12.043355941772461,-25.90012550354004
-41.79693603515625,-12.049738883972168,-25.902862548828125
-41.69723129272461,-12.051494598388672,-25.910850524902344
-41.596248626708984,-12.043978691101074,-25.929014205932617
-41.49690246582031,-12.041194915771484,-25.94181251525879
-41.3968505859375,-12.040426254272461,-25.9525089263916
-41.29660415649414,-12.038269996643066,-25.964853286743164
-41.1964225769043,-12.036580085754395,-25.97665023803711
-41.095699310302734,-12.030942916870117,-25.992708206176758
-40.995574951171875,-12.022297859191895,-26.01209259033203
-40.895084381103516,-12.018329620361328,-26.026416778564453
-40.795196533203125,-12.01140308380127,-26.043851852416992
-40.694190979003906,-11.996573448181152,-26.07012367248535
-40.594051361083984,-11.987794876098633,-26.08975601196289
-40.49310302734375,-11.980542182922363,-26.107738494873047
-40.392520904541016,-11.968544960021973,-26.130903244018555
-40.29254913330078,-11.960990905761719,-26.14903450012207
-40.19245147705078,-11.952740669250488,-26.16799545288086
-40.09213638305664,-11.950093269348145,-26.180795669555664
-39.99198532104492,-11.941219329833984,-26.200450897216797
-39.890380859375,-11.921815872192383,-26.232004165649414
-39.78954315185547,-11.900829315185547,-26.265012741088867
-39.689674377441406,-11.886651039123535,-26.290428161621094
-39.588294982910156,-11.86888313293457,-26.320152282714844
-39.487632751464844,-11.84915542602539,-26.351757049560547
-39.386478424072266,-11.833030700683594,-26.37965202331543
-39.28648376464844,-11.818137168884277,-26.40580177307129
-39.18587875366211,-11.806005477905273,-26.429210662841797
-39.08494567871094,-11.791475296020508,-26.4550838470459
-38.984527587890625,-11.773505210876465,-26.48493003845215
-38.883819580078125,-11.760625839233398,-26.508975982666016
-38.78327560424805,-11.748924255371094,-26.531742095947266
-38.6827507019043,-11.737577438354492,-26.554302215576172
-38.5814208984375,-11.7127685546875,-26.591642379760742
-38.480464935302734,-11.683549880981445,-26.63385772705078
-38.378692626953125,-11.66292667388916,-26.666593551635742
-38.278465270996094,-11.646349906921387,-26.694787979125977
-38.17734146118164,-11.630434036254883,-26.722314834594727
-38.07671356201172,-11.618133544921875,-26.74587631225586
-37.97667694091797,-11.610114097595215,-26.764558792114258
-37.876708984375,-11.60279369354248,-26.78241729736328
-37.7765007019043,-11.593522071838379,-26.802501678466797
-37.67594528198242,-11.581753730773926,-26.825393676757812
-37.574642181396484,-11.564525604248047,-26.854442596435547
-37.474281311035156,-11.546992301940918,-26.88364028930664
-37.37311553955078,-11.530779838562012,-26.911561965942383
-37.2725830078125,-11.511993408203125,-26.942163467407227
-37.17167282104492,-11.490242004394531,-26.97612190246582
-37.070892333984375,-11.46967887878418,-27.00879669189453
-36.96995162963867,-11.455082893371582,-27.03479766845703
-36.86919403076172,-11.44183349609375,-27.059364318847656
-36.768470764160156,-11.428812026977539,-27.083654403686523
-36.66828536987305,-11.419942855834961,-27.103315353393555
-36.567501068115234,-11.413875579833984,-27.120018005371094
-36.46745681762695,-11.41317367553711,-27.130592346191406
-36.36726379394531,-11.403996467590332,-27.150650024414062
-36.266815185546875,-11.38583755493164,-27.18054962158203
-36.16584396362305,-11.371039390563965,-27.206918716430664
-36.065006256103516,-11.357203483581543,-27.23196792602539
-35.96484375,-11.341111183166504,-27.25971031188965
-35.86448287963867,-11.330729484558105,-27.280948638916016
-35.76383590698242,-11.325651168823242,-27.296430587768555
-35.66383743286133,-11.317888259887695,-27.3149356842041
-35.56258773803711,-11.30846118927002,-27.335420608520508
-35.462066650390625,-11.289750099182129,-27.36589813232422
-35.3611946105957,-11.268294334411621,-27.399457931518555
-35.26051712036133,-11.255602836608887,-27.423446655273438
-35.160858154296875,-11.250551223754883,-27.43877410888672
